,User ID,Date,Day of Week,Start Hour,End Hour
4182,43,2023-05-09,Tuesday,10:00:00,0 days 11:00:00
4183,43,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
4184,43,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
4185,43,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
4186,43,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
4187,43,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
4188,43,2023-05-09,Tuesday,18:00:00,0 days 19:00:00
4189,43,2023-05-09,Tuesday,20:00:00,0 days 21:00:00
4190,43,2023-05-09,Tuesday,23:00:00,1 days 00:00:00
4191,43,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
4192,43,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
4193,43,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
4194,43,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
4195,43,2023-05-10,Wednesday,07:00:00,0 days 08:00:00
4196,43,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
4197,43,2023-05-10,Wednesday,14:00:00,0 days 15:00:00
4198,43,2023-05-10,Wednesday,16:00:00,0 days 17:00:00
4199,43,2023-05-10,Wednesday,19:00:00,0 days 20:00:00
4200,43,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
4201,43,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
4202,43,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
4203,43,2023-05-11,Thursday,01:00:00,0 days 02:00:00
4204,43,2023-05-11,Thursday,03:00:00,0 days 04:00:00
4205,43,2023-05-11,Thursday,04:00:00,0 days 05:00:00
4206,43,2023-05-11,Thursday,05:00:00,0 days 06:00:00
4207,43,2023-05-11,Thursday,06:00:00,0 days 07:00:00
4208,43,2023-05-11,Thursday,07:00:00,0 days 08:00:00
4209,43,2023-05-11,Thursday,09:00:00,0 days 10:00:00
4210,43,2023-05-11,Thursday,13:00:00,0 days 14:00:00
4211,43,2023-05-11,Thursday,14:00:00,0 days 15:00:00
4212,43,2023-05-11,Thursday,16:00:00,0 days 17:00:00
4213,43,2023-05-11,Thursday,18:00:00,0 days 19:00:00
4214,43,2023-05-11,Thursday,20:00:00,0 days 21:00:00
4215,43,2023-05-11,Thursday,22:00:00,0 days 23:00:00
4216,43,2023-05-12,Friday,00:00:00,0 days 01:00:00
4217,43,2023-05-12,Friday,01:00:00,0 days 02:00:00
4218,43,2023-05-12,Friday,02:00:00,0 days 03:00:00
4219,43,2023-05-12,Friday,03:00:00,0 days 04:00:00
4220,43,2023-05-12,Friday,04:00:00,0 days 05:00:00
4221,43,2023-05-12,Friday,09:00:00,0 days 10:00:00
4222,43,2023-05-12,Friday,14:00:00,0 days 15:00:00
4223,43,2023-05-12,Friday,16:00:00,0 days 17:00:00
4224,43,2023-05-12,Friday,17:00:00,0 days 18:00:00
4225,43,2023-05-12,Friday,20:00:00,0 days 21:00:00
4226,43,2023-05-12,Friday,21:00:00,0 days 22:00:00
4227,43,2023-05-13,Saturday,00:00:00,0 days 01:00:00
4228,43,2023-05-13,Saturday,01:00:00,0 days 02:00:00
4229,43,2023-05-13,Saturday,02:00:00,0 days 03:00:00
4230,43,2023-05-13,Saturday,03:00:00,0 days 04:00:00
4231,43,2023-05-13,Saturday,05:00:00,0 days 06:00:00
4232,43,2023-05-13,Saturday,06:00:00,0 days 07:00:00
4233,43,2023-05-13,Saturday,07:00:00,0 days 08:00:00
4234,43,2023-05-13,Saturday,10:00:00,0 days 11:00:00
4235,43,2023-05-13,Saturday,13:00:00,0 days 14:00:00
4236,43,2023-05-13,Saturday,15:00:00,0 days 16:00:00
4237,43,2023-05-13,Saturday,16:00:00,0 days 17:00:00
4238,43,2023-05-13,Saturday,18:00:00,0 days 19:00:00
4239,43,2023-05-13,Saturday,20:00:00,0 days 21:00:00
4240,43,2023-05-13,Saturday,21:00:00,0 days 22:00:00
4241,43,2023-05-13,Saturday,23:00:00,1 days 00:00:00
4242,43,2023-05-14,Sunday,00:00:00,0 days 01:00:00
4243,43,2023-05-14,Sunday,01:00:00,0 days 02:00:00
4244,43,2023-05-14,Sunday,03:00:00,0 days 04:00:00
4245,43,2023-05-14,Sunday,07:00:00,0 days 08:00:00
4246,43,2023-05-14,Sunday,09:00:00,0 days 10:00:00
4247,43,2023-05-14,Sunday,10:00:00,0 days 11:00:00
4248,43,2023-05-14,Sunday,12:00:00,0 days 13:00:00
4249,43,2023-05-14,Sunday,13:00:00,0 days 14:00:00
4250,43,2023-05-14,Sunday,14:00:00,0 days 15:00:00
4251,43,2023-05-14,Sunday,15:00:00,0 days 16:00:00
4252,43,2023-05-14,Sunday,19:00:00,0 days 20:00:00
4253,43,2023-05-14,Sunday,23:00:00,1 days 00:00:00
4254,43,2023-05-15,Monday,00:00:00,0 days 01:00:00
4255,43,2023-05-15,Monday,01:00:00,0 days 02:00:00
4256,43,2023-05-15,Monday,02:00:00,0 days 03:00:00
4257,43,2023-05-15,Monday,03:00:00,0 days 04:00:00
4258,43,2023-05-15,Monday,04:00:00,0 days 05:00:00
4259,43,2023-05-15,Monday,05:00:00,0 days 06:00:00
4260,43,2023-05-15,Monday,11:00:00,0 days 12:00:00
4261,43,2023-05-15,Monday,13:00:00,0 days 14:00:00
4262,43,2023-05-15,Monday,14:00:00,0 days 15:00:00
4263,43,2023-05-15,Monday,15:00:00,0 days 16:00:00
4264,43,2023-05-15,Monday,17:00:00,0 days 18:00:00
4265,43,2023-05-15,Monday,20:00:00,0 days 21:00:00
4266,43,2023-05-15,Monday,21:00:00,0 days 22:00:00
4267,43,2023-05-15,Monday,22:00:00,0 days 23:00:00
4268,44,2023-05-09,Tuesday,00:00:00,0 days 01:00:00
4269,44,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
4270,44,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
4271,44,2023-05-09,Tuesday,03:00:00,0 days 04:00:00
4272,44,2023-05-09,Tuesday,04:00:00,0 days 05:00:00
4273,44,2023-05-09,Tuesday,05:00:00,0 days 06:00:00
4274,44,2023-05-09,Tuesday,06:00:00,0 days 07:00:00
4275,44,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
4276,44,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
4277,44,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
4278,44,2023-05-09,Tuesday,10:00:00,0 days 11:00:00
4279,44,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
4280,44,2023-05-09,Tuesday,12:00:00,0 days 13:00:00
4281,44,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
4282,44,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
4283,44,2023-05-09,Tuesday,18:00:00,0 days 19:00:00
4284,44,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
4285,44,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
4286,44,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
4287,44,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
4288,44,2023-05-10,Wednesday,05:00:00,0 days 06:00:00
4289,44,2023-05-10,Wednesday,07:00:00,0 days 08:00:00
4290,44,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
4291,44,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
4292,44,2023-05-10,Wednesday,17:00:00,0 days 18:00:00
4293,44,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
4294,44,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
4295,44,2023-05-11,Thursday,00:00:00,0 days 01:00:00
4296,44,2023-05-11,Thursday,03:00:00,0 days 04:00:00
4297,44,2023-05-11,Thursday,05:00:00,0 days 06:00:00
4298,44,2023-05-11,Thursday,06:00:00,0 days 07:00:00
4299,44,2023-05-11,Thursday,08:00:00,0 days 09:00:00
4300,44,2023-05-11,Thursday,10:00:00,0 days 11:00:00
4301,44,2023-05-11,Thursday,13:00:00,0 days 14:00:00
4302,44,2023-05-11,Thursday,16:00:00,0 days 17:00:00
4303,44,2023-05-11,Thursday,17:00:00,0 days 18:00:00
4304,44,2023-05-11,Thursday,19:00:00,0 days 20:00:00
4305,44,2023-05-11,Thursday,21:00:00,0 days 22:00:00
4306,44,2023-05-11,Thursday,22:00:00,0 days 23:00:00
4307,44,2023-05-11,Thursday,23:00:00,1 days 00:00:00
4308,44,2023-05-12,Friday,00:00:00,0 days 01:00:00
4309,44,2023-05-12,Friday,04:00:00,0 days 05:00:00
4310,44,2023-05-12,Friday,05:00:00,0 days 06:00:00
4311,44,2023-05-12,Friday,08:00:00,0 days 09:00:00
4312,44,2023-05-12,Friday,16:00:00,0 days 17:00:00
4313,44,2023-05-12,Friday,18:00:00,0 days 19:00:00
4314,44,2023-05-12,Friday,19:00:00,0 days 20:00:00
4315,44,2023-05-12,Friday,20:00:00,0 days 21:00:00
4316,44,2023-05-12,Friday,22:00:00,0 days 23:00:00
4317,44,2023-05-13,Saturday,00:00:00,0 days 01:00:00
4318,44,2023-05-13,Saturday,01:00:00,0 days 02:00:00
4319,44,2023-05-13,Saturday,02:00:00,0 days 03:00:00
4320,44,2023-05-13,Saturday,04:00:00,0 days 05:00:00
4321,44,2023-05-13,Saturday,06:00:00,0 days 07:00:00
4322,44,2023-05-13,Saturday,07:00:00,0 days 08:00:00
4323,44,2023-05-13,Saturday,08:00:00,0 days 09:00:00
4324,44,2023-05-13,Saturday,09:00:00,0 days 10:00:00
4325,44,2023-05-13,Saturday,10:00:00,0 days 11:00:00
4326,44,2023-05-13,Saturday,13:00:00,0 days 14:00:00
4327,44,2023-05-13,Saturday,14:00:00,0 days 15:00:00
4328,44,2023-05-13,Saturday,15:00:00,0 days 16:00:00
4329,44,2023-05-13,Saturday,17:00:00,0 days 18:00:00
4330,44,2023-05-13,Saturday,18:00:00,0 days 19:00:00
4331,44,2023-05-13,Saturday,19:00:00,0 days 20:00:00
4332,44,2023-05-13,Saturday,21:00:00,0 days 22:00:00
4333,44,2023-05-13,Saturday,22:00:00,0 days 23:00:00
4334,44,2023-05-13,Saturday,23:00:00,1 days 00:00:00
4335,44,2023-05-14,Sunday,00:00:00,0 days 01:00:00
4336,44,2023-05-14,Sunday,01:00:00,0 days 02:00:00
4337,44,2023-05-14,Sunday,04:00:00,0 days 05:00:00
4338,44,2023-05-14,Sunday,06:00:00,0 days 07:00:00
4339,44,2023-05-14,Sunday,07:00:00,0 days 08:00:00
4340,44,2023-05-14,Sunday,09:00:00,0 days 10:00:00
4341,44,2023-05-14,Sunday,11:00:00,0 days 12:00:00
4342,44,2023-05-14,Sunday,12:00:00,0 days 13:00:00
4343,44,2023-05-14,Sunday,14:00:00,0 days 15:00:00
4344,44,2023-05-14,Sunday,15:00:00,0 days 16:00:00
4345,44,2023-05-14,Sunday,18:00:00,0 days 19:00:00
4346,44,2023-05-14,Sunday,19:00:00,0 days 20:00:00
4347,44,2023-05-14,Sunday,20:00:00,0 days 21:00:00
4348,44,2023-05-14,Sunday,21:00:00,0 days 22:00:00
4349,44,2023-05-15,Monday,00:00:00,0 days 01:00:00
4350,44,2023-05-15,Monday,01:00:00,0 days 02:00:00
4351,44,2023-05-15,Monday,02:00:00,0 days 03:00:00
4352,44,2023-05-15,Monday,04:00:00,0 days 05:00:00
4353,44,2023-05-15,Monday,05:00:00,0 days 06:00:00
4354,44,2023-05-15,Monday,06:00:00,0 days 07:00:00
4355,44,2023-05-15,Monday,08:00:00,0 days 09:00:00
4356,44,2023-05-15,Monday,10:00:00,0 days 11:00:00
4357,44,2023-05-15,Monday,11:00:00,0 days 12:00:00
4358,44,2023-05-15,Monday,12:00:00,0 days 13:00:00
4359,44,2023-05-15,Monday,15:00:00,0 days 16:00:00
4360,44,2023-05-15,Monday,18:00:00,0 days 19:00:00
4361,44,2023-05-15,Monday,19:00:00,0 days 20:00:00
4362,44,2023-05-15,Monday,20:00:00,0 days 21:00:00
4363,44,2023-05-15,Monday,21:00:00,0 days 22:00:00
4364,44,2023-05-15,Monday,23:00:00,1 days 00:00:00
4365,45,2023-05-09,Tuesday,00:00:00,0 days 01:00:00
4366,45,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
4367,45,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
4368,45,2023-05-09,Tuesday,06:00:00,0 days 07:00:00
4369,45,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
4370,45,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
4371,45,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
4372,45,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
4373,45,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
4374,45,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
4375,45,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
4376,45,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
4377,45,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
4378,45,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
4379,45,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
4380,45,2023-05-10,Wednesday,05:00:00,0 days 06:00:00
4381,45,2023-05-10,Wednesday,08:00:00,0 days 09:00:00
4382,45,2023-05-10,Wednesday,09:00:00,0 days 10:00:00
4383,45,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
4384,45,2023-05-10,Wednesday,11:00:00,0 days 12:00:00
4385,45,2023-05-10,Wednesday,14:00:00,0 days 15:00:00
4386,45,2023-05-10,Wednesday,16:00:00,0 days 17:00:00
4387,45,2023-05-10,Wednesday,17:00:00,0 days 18:00:00
4388,45,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
4389,45,2023-05-10,Wednesday,20:00:00,0 days 21:00:00
4390,45,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
4391,45,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
4392,45,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
4393,45,2023-05-11,Thursday,00:00:00,0 days 01:00:00
4394,45,2023-05-11,Thursday,04:00:00,0 days 05:00:00
4395,45,2023-05-11,Thursday,05:00:00,0 days 06:00:00
4396,45,2023-05-11,Thursday,06:00:00,0 days 07:00:00
4397,45,2023-05-11,Thursday,07:00:00,0 days 08:00:00
4398,45,2023-05-11,Thursday,09:00:00,0 days 10:00:00
4399,45,2023-05-11,Thursday,10:00:00,0 days 11:00:00
4400,45,2023-05-11,Thursday,11:00:00,0 days 12:00:00
4401,45,2023-05-11,Thursday,12:00:00,0 days 13:00:00
4402,45,2023-05-11,Thursday,14:00:00,0 days 15:00:00
4403,45,2023-05-11,Thursday,15:00:00,0 days 16:00:00
4404,45,2023-05-11,Thursday,16:00:00,0 days 17:00:00
4405,45,2023-05-11,Thursday,17:00:00,0 days 18:00:00
4406,45,2023-05-11,Thursday,21:00:00,0 days 22:00:00
4407,45,2023-05-12,Friday,00:00:00,0 days 01:00:00
4408,45,2023-05-12,Friday,01:00:00,0 days 02:00:00
4409,45,2023-05-12,Friday,03:00:00,0 days 04:00:00
4410,45,2023-05-12,Friday,05:00:00,0 days 06:00:00
4411,45,2023-05-12,Friday,06:00:00,0 days 07:00:00
4412,45,2023-05-12,Friday,07:00:00,0 days 08:00:00
4413,45,2023-05-12,Friday,08:00:00,0 days 09:00:00
4414,45,2023-05-12,Friday,09:00:00,0 days 10:00:00
4415,45,2023-05-12,Friday,12:00:00,0 days 13:00:00
4416,45,2023-05-12,Friday,21:00:00,0 days 22:00:00
4417,45,2023-05-12,Friday,22:00:00,0 days 23:00:00
4418,45,2023-05-13,Saturday,00:00:00,0 days 01:00:00
4419,45,2023-05-13,Saturday,01:00:00,0 days 02:00:00
4420,45,2023-05-13,Saturday,02:00:00,0 days 03:00:00
4421,45,2023-05-13,Saturday,03:00:00,0 days 04:00:00
4422,45,2023-05-13,Saturday,04:00:00,0 days 05:00:00
4423,45,2023-05-13,Saturday,05:00:00,0 days 06:00:00
4424,45,2023-05-13,Saturday,06:00:00,0 days 07:00:00
4425,45,2023-05-13,Saturday,08:00:00,0 days 09:00:00
4426,45,2023-05-13,Saturday,09:00:00,0 days 10:00:00
4427,45,2023-05-13,Saturday,10:00:00,0 days 11:00:00
4428,45,2023-05-13,Saturday,11:00:00,0 days 12:00:00
4429,45,2023-05-13,Saturday,13:00:00,0 days 14:00:00
4430,45,2023-05-13,Saturday,14:00:00,0 days 15:00:00
4431,45,2023-05-13,Saturday,16:00:00,0 days 17:00:00
4432,45,2023-05-13,Saturday,18:00:00,0 days 19:00:00
4433,45,2023-05-13,Saturday,19:00:00,0 days 20:00:00
4434,45,2023-05-13,Saturday,20:00:00,0 days 21:00:00
4435,45,2023-05-13,Saturday,22:00:00,0 days 23:00:00
4436,45,2023-05-14,Sunday,04:00:00,0 days 05:00:00
4437,45,2023-05-14,Sunday,05:00:00,0 days 06:00:00
4438,45,2023-05-14,Sunday,06:00:00,0 days 07:00:00
4439,45,2023-05-14,Sunday,09:00:00,0 days 10:00:00
4440,45,2023-05-14,Sunday,10:00:00,0 days 11:00:00
4441,45,2023-05-14,Sunday,17:00:00,0 days 18:00:00
4442,45,2023-05-14,Sunday,18:00:00,0 days 19:00:00
4443,45,2023-05-14,Sunday,20:00:00,0 days 21:00:00
4444,45,2023-05-14,Sunday,21:00:00,0 days 22:00:00
4445,45,2023-05-14,Sunday,22:00:00,0 days 23:00:00
4446,45,2023-05-14,Sunday,23:00:00,1 days 00:00:00
4447,45,2023-05-15,Monday,01:00:00,0 days 02:00:00
4448,45,2023-05-15,Monday,04:00:00,0 days 05:00:00
4449,45,2023-05-15,Monday,06:00:00,0 days 07:00:00
4450,45,2023-05-15,Monday,07:00:00,0 days 08:00:00
4451,45,2023-05-15,Monday,08:00:00,0 days 09:00:00
4452,45,2023-05-15,Monday,11:00:00,0 days 12:00:00
4453,45,2023-05-15,Monday,12:00:00,0 days 13:00:00
4454,45,2023-05-15,Monday,14:00:00,0 days 15:00:00
4455,45,2023-05-15,Monday,15:00:00,0 days 16:00:00
4456,45,2023-05-15,Monday,18:00:00,0 days 19:00:00
4457,45,2023-05-15,Monday,22:00:00,0 days 23:00:00
4458,45,2023-05-15,Monday,23:00:00,1 days 00:00:00
4459,46,2023-05-09,Tuesday,00:00:00,0 days 01:00:00
4460,46,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
4461,46,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
4462,46,2023-05-09,Tuesday,05:00:00,0 days 06:00:00
4463,46,2023-05-09,Tuesday,06:00:00,0 days 07:00:00
4464,46,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
4465,46,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
4466,46,2023-05-09,Tuesday,10:00:00,0 days 11:00:00
4467,46,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
4468,46,2023-05-09,Tuesday,12:00:00,0 days 13:00:00
4469,46,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
4470,46,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
4471,46,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
4472,46,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
4473,46,2023-05-09,Tuesday,20:00:00,0 days 21:00:00
4474,46,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
4475,46,2023-05-09,Tuesday,23:00:00,1 days 00:00:00
4476,46,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
4477,46,2023-05-10,Wednesday,02:00:00,0 days 03:00:00
4478,46,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
4479,46,2023-05-10,Wednesday,07:00:00,0 days 08:00:00
4480,46,2023-05-10,Wednesday,09:00:00,0 days 10:00:00
4481,46,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
4482,46,2023-05-10,Wednesday,11:00:00,0 days 12:00:00
4483,46,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
4484,46,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
4485,46,2023-05-10,Wednesday,17:00:00,0 days 18:00:00
4486,46,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
4487,46,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
4488,46,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
4489,46,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
4490,46,2023-05-11,Thursday,01:00:00,0 days 02:00:00
4491,46,2023-05-11,Thursday,02:00:00,0 days 03:00:00
4492,46,2023-05-11,Thursday,03:00:00,0 days 04:00:00
4493,46,2023-05-11,Thursday,04:00:00,0 days 05:00:00
4494,46,2023-05-11,Thursday,06:00:00,0 days 07:00:00
4495,46,2023-05-11,Thursday,08:00:00,0 days 09:00:00
4496,46,2023-05-11,Thursday,12:00:00,0 days 13:00:00
4497,46,2023-05-11,Thursday,14:00:00,0 days 15:00:00
4498,46,2023-05-11,Thursday,15:00:00,0 days 16:00:00
4499,46,2023-05-11,Thursday,16:00:00,0 days 17:00:00
4500,46,2023-05-11,Thursday,20:00:00,0 days 21:00:00
4501,46,2023-05-11,Thursday,23:00:00,1 days 00:00:00
4502,46,2023-05-12,Friday,02:00:00,0 days 03:00:00
4503,46,2023-05-12,Friday,03:00:00,0 days 04:00:00
4504,46,2023-05-12,Friday,04:00:00,0 days 05:00:00
4505,46,2023-05-12,Friday,05:00:00,0 days 06:00:00
4506,46,2023-05-12,Friday,06:00:00,0 days 07:00:00
4507,46,2023-05-12,Friday,07:00:00,0 days 08:00:00
4508,46,2023-05-12,Friday,09:00:00,0 days 10:00:00
4509,46,2023-05-12,Friday,11:00:00,0 days 12:00:00
4510,46,2023-05-12,Friday,12:00:00,0 days 13:00:00
4511,46,2023-05-12,Friday,13:00:00,0 days 14:00:00
4512,46,2023-05-12,Friday,15:00:00,0 days 16:00:00
4513,46,2023-05-12,Friday,16:00:00,0 days 17:00:00
4514,46,2023-05-12,Friday,19:00:00,0 days 20:00:00
4515,46,2023-05-12,Friday,20:00:00,0 days 21:00:00
4516,46,2023-05-12,Friday,22:00:00,0 days 23:00:00
4517,46,2023-05-13,Saturday,00:00:00,0 days 01:00:00
4518,46,2023-05-13,Saturday,03:00:00,0 days 04:00:00
4519,46,2023-05-13,Saturday,04:00:00,0 days 05:00:00
4520,46,2023-05-13,Saturday,05:00:00,0 days 06:00:00
4521,46,2023-05-13,Saturday,06:00:00,0 days 07:00:00
4522,46,2023-05-13,Saturday,07:00:00,0 days 08:00:00
4523,46,2023-05-13,Saturday,09:00:00,0 days 10:00:00
4524,46,2023-05-13,Saturday,10:00:00,0 days 11:00:00
4525,46,2023-05-13,Saturday,12:00:00,0 days 13:00:00
4526,46,2023-05-13,Saturday,14:00:00,0 days 15:00:00
4527,46,2023-05-13,Saturday,17:00:00,0 days 18:00:00
4528,46,2023-05-13,Saturday,18:00:00,0 days 19:00:00
4529,46,2023-05-13,Saturday,19:00:00,0 days 20:00:00
4530,46,2023-05-13,Saturday,20:00:00,0 days 21:00:00
4531,46,2023-05-13,Saturday,21:00:00,0 days 22:00:00
4532,46,2023-05-13,Saturday,22:00:00,0 days 23:00:00
4533,46,2023-05-14,Sunday,01:00:00,0 days 02:00:00
4534,46,2023-05-14,Sunday,03:00:00,0 days 04:00:00
4535,46,2023-05-14,Sunday,04:00:00,0 days 05:00:00
4536,46,2023-05-14,Sunday,06:00:00,0 days 07:00:00
4537,46,2023-05-14,Sunday,07:00:00,0 days 08:00:00
4538,46,2023-05-14,Sunday,08:00:00,0 days 09:00:00
4539,46,2023-05-14,Sunday,09:00:00,0 days 10:00:00
4540,46,2023-05-14,Sunday,13:00:00,0 days 14:00:00
4541,46,2023-05-14,Sunday,15:00:00,0 days 16:00:00
4542,46,2023-05-14,Sunday,16:00:00,0 days 17:00:00
4543,46,2023-05-14,Sunday,19:00:00,0 days 20:00:00
4544,46,2023-05-14,Sunday,21:00:00,0 days 22:00:00
4545,46,2023-05-14,Sunday,22:00:00,0 days 23:00:00
4546,46,2023-05-15,Monday,00:00:00,0 days 01:00:00
4547,46,2023-05-15,Monday,04:00:00,0 days 05:00:00
4548,46,2023-05-15,Monday,05:00:00,0 days 06:00:00
4549,46,2023-05-15,Monday,06:00:00,0 days 07:00:00
4550,46,2023-05-15,Monday,08:00:00,0 days 09:00:00
4551,46,2023-05-15,Monday,11:00:00,0 days 12:00:00
4552,46,2023-05-15,Monday,14:00:00,0 days 15:00:00
4553,46,2023-05-15,Monday,15:00:00,0 days 16:00:00
4554,46,2023-05-15,Monday,19:00:00,0 days 20:00:00
4555,46,2023-05-15,Monday,23:00:00,1 days 00:00:00
4556,47,2023-05-09,Tuesday,00:00:00,0 days 01:00:00
4557,47,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
4558,47,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
4559,47,2023-05-09,Tuesday,05:00:00,0 days 06:00:00
4560,47,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
4561,47,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
4562,47,2023-05-09,Tuesday,10:00:00,0 days 11:00:00
4563,47,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
4564,47,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
4565,47,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
4566,47,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
4567,47,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
4568,47,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
4569,47,2023-05-09,Tuesday,20:00:00,0 days 21:00:00
4570,47,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
4571,47,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
4572,47,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
4573,47,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
4574,47,2023-05-10,Wednesday,07:00:00,0 days 08:00:00
4575,47,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
4576,47,2023-05-10,Wednesday,11:00:00,0 days 12:00:00
4577,47,2023-05-10,Wednesday,14:00:00,0 days 15:00:00
4578,47,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
4579,47,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
4580,47,2023-05-10,Wednesday,20:00:00,0 days 21:00:00
4581,47,2023-05-11,Thursday,02:00:00,0 days 03:00:00
4582,47,2023-05-11,Thursday,03:00:00,0 days 04:00:00
4583,47,2023-05-11,Thursday,04:00:00,0 days 05:00:00
4584,47,2023-05-11,Thursday,07:00:00,0 days 08:00:00
4585,47,2023-05-11,Thursday,08:00:00,0 days 09:00:00
4586,47,2023-05-11,Thursday,09:00:00,0 days 10:00:00
4587,47,2023-05-11,Thursday,11:00:00,0 days 12:00:00
4588,47,2023-05-11,Thursday,15:00:00,0 days 16:00:00
4589,47,2023-05-11,Thursday,17:00:00,0 days 18:00:00
4590,47,2023-05-11,Thursday,18:00:00,0 days 19:00:00
4591,47,2023-05-11,Thursday,19:00:00,0 days 20:00:00
4592,47,2023-05-11,Thursday,20:00:00,0 days 21:00:00
4593,47,2023-05-11,Thursday,21:00:00,0 days 22:00:00
4594,47,2023-05-11,Thursday,22:00:00,0 days 23:00:00
4595,47,2023-05-11,Thursday,23:00:00,1 days 00:00:00
4596,47,2023-05-12,Friday,02:00:00,0 days 03:00:00
4597,47,2023-05-12,Friday,03:00:00,0 days 04:00:00
4598,47,2023-05-12,Friday,04:00:00,0 days 05:00:00
4599,47,2023-05-12,Friday,05:00:00,0 days 06:00:00
4600,47,2023-05-12,Friday,06:00:00,0 days 07:00:00
4601,47,2023-05-12,Friday,08:00:00,0 days 09:00:00
4602,47,2023-05-12,Friday,09:00:00,0 days 10:00:00
4603,47,2023-05-12,Friday,10:00:00,0 days 11:00:00
